,Word,PN
6766,呪い,-0.298982
6767,呪術,-0.550529
6768,呪縛,-0.718595
6769,呪詛,-0.997565
6770,寿,0.165165
6771,寿命,0.0
6772,授業,0.0
6773,授業研究,0.0
6774,授賞式,0.3
6775,樹海,-0.174526
6776,需給,0.15102000000000002
6777,需要,0.344742
6778,囚人,-0.998867
6779,収益,0.414447
6780,収益性,0.3
6781,収益力,0.3
6782,収穫,0.5564899999999999
6783,収穫期,0.3
6784,収穫祭,0.3
6785,収穫時期,0.0
6786,収拾,0.0
6787,収入,0.687265
6788,収入印紙,0.0
6789,収容所,-0.464207
6790,収攬,0.00229735
6791,周,0.0
6792,周知,0.0
6793,周知徹底,0.0
6794,周到,0.3
6795,周密,0.3
6796,宗教色,0.0
6797,宗教心,0.0
6798,宗教性,0.0
6799,宗教戦争,0.0
6800,宗匠,0.0
6801,宗派,0.0
6802,就業,0.0
6803,就業機会,0.0
6804,就職,0.0
6805,就職難,-0.3
6806,修交,0.0
6807,修好,0.0919269
6808,修好・修交,0.3
6809,修行,0.0
6810,修士,0.289182
6811,修身,0.0
6812,修正,0.0
6813,修正案,0.0
6814,修正箇所,-0.3
6815,修正点,-0.3
6816,修得,0.0
6817,修羅,-0.35512
6818,修羅場,-0.371672
6819,修理,0.0
6820,修了,0.0
6821,修煉,0.0
6822,愁い,-0.3
6823,愁い・愁え,-0.3
6824,愁え,-0.3
6825,愁傷,-0.979778
6826,愁訴,-0.28023000000000003
6827,愁嘆,-0.992825
6828,愁悲,-0.3
6829,秀,0.995285
6830,秀逸,0.996946
6831,秀才,0.994009
6832,秀作,0.993302
6833,秀抜,0.996693
6834,秀美,0.3
6835,秋,0.0
6836,秋寒,0.0
6837,秋気,-0.31450900000000004
6838,秋風,0.0
6839,終結,0.0
6840,終息,0.0
6841,終端,0.0
6842,終焉,-0.52546
6843,習慣,0.0
6844,習作,0.0
6845,習得,0.3
6846,習癖,0.0
6847,臭さ,-0.3
6848,臭覚,0.0
6849,臭気,-0.625768
6850,臭味,-0.992279
6851,衆生,0.0
6852,襲撃,-0.470144
6853,週刊,0.0
6854,週報,0.0
6855,集団感染,-0.3
6856,集団行動,0.0
6857,集中,0.0
6858,集中砲火,-0.3
6859,集中力,0.3
6860,集注攻撃,0.0
6861,醜,-0.3
6862,醜さ,-0.3
6863,醜悪,-0.620954
6864,醜行,-0.581816
6865,醜女,-0.99277
6866,醜態,-0.994369
6867,醜聞,-0.663246
6868,醜名,-0.987287
6869,住まい,0.0
6870,住宅ローン,-0.3
6871,住宅街,0.0
6872,住宅建設,0.0
6873,住宅事情,0.0
6874,住宅難,-0.3
6875,充血,-0.365055
6876,充実,0.0168811
6877,充実感,0.3
6878,充足,0.0117696
6879,十五年,0.0
6880,十字架上,0.0
6881,十数年,0.0
6882,十全,0.023866
6883,十二指腸潰瘍,-0.3
6884,十二分,0.985871
6885,十日,0.0
6886,十年一日,0.0
6887,十分,0.313183
6888,従業員数,0.0
6889,従順,0.3
6890,従順・柔順,0.3
6891,柔,-0.4325270000000001
6892,柔らかさ,0.3
6893,柔順,0.14685399999999998
6894,柔軟,0.3
6895,柔軟さ,0.3
6896,柔軟性,0.3
6897,柔和,0.963071
6898,汁,0.0
6899,汁気,0.0
6900,渋さ,0.3
6901,渋み,-0.317857
6902,渋め,0.3
6903,渋滞,-0.28463
6904,獣,-0.678439
6905,獣欲,-0.339969
6906,縦割り,-0.263228
6907,縦割り行政,-0.3
6908,重き,0.0
6909,重し,-0.3
6910,重ね重ね,0.0
6911,重圧,-0.988405
6912,重恩,0.156498
6913,重荷,-0.993765
6914,重過失,-0.3
6915,重患,-0.992501
6916,重苦しさ,-0.3
6917,重刑,-0.4445520000000001
6918,重厚,0.0376601
6919,重厚さ,0.3
6920,重罪,-0.990482
6921,重重,0.274884
6922,重傷,-0.993675
6923,重症,-0.989468
6924,重症化,-0.3
6925,重症急性呼吸器症候群,-0.3
6926,重税,-0.202231
6927,重石,0.0
6928,重体,-0.3
6929,重態,-0.989441
6930,重態・重体,-0.3
6931,重大,0.0
6932,重大事件,-0.3
6933,重大事故,-0.3
6934,重点化,0.3
6935,重度,-0.279473
6936,重篤,-0.3
6937,重罰,-0.987192
6938,重犯,-0.592108
6939,重病,-0.995934
6940,重複,-0.338566
6941,重宝,0.979276
6942,重宝・調法,0.3
6943,重要,0.0
6944,重要性,0.0
6945,重量感,0.3
6946,重力,0.0
6947,重労働,-0.216636
6948,銃撃,-0.321422
6949,銃撃戦,-0.3
6950,銃弾,0.0
6951,夙成,0.3
6952,宿意,0.0
6953,宿怨,-0.270073
6954,宿題,-0.142175
6955,宿敵,-0.102173
6956,宿便,-0.300572
6957,宿命,0.0
6958,淑徳,0.979012
6959,祝い,0.3
6960,祝意,0.986791
6961,祝賀,0.9925
6962,祝儀,0.468201
6963,祝言,0.361801
6964,祝辞,0.193816
6965,祝勝,0.989893
6966,祝福,0.979826
6967,縮減,0.0
6968,粛正,-0.3
6969,粛清,-0.32275
6970,熟女,0.0
6971,熟成,0.0
6972,熟成期間,0.0
6973,熟練,0.979379
6974,熟練者,0.3
6975,出し,0.0
6976,出し投げ,0.0
6977,出っ歯,-0.5139600000000001
6978,出雲の神,0.0
6979,出演作,0.0
6980,出荷時期,0.0
6981,出荷量,0.3
6982,出過ぎ,-0.3
6983,出会い,0.3
6984,出玉,0.0
6985,出稽古,0.0
6986,出欠,0.0
6987,出血,0.0
6988,出血多量,-0.3
6989,出血量,-0.3
6990,出産,0.0
6991,出資,0.296865
6992,出自,0.0
6993,出場,0.0
6994,出場停止,-0.3
6995,出色,0.994535
6996,出水,-0.371142
6997,出世,0.980949
6998,出世作,0.11011
6999,出精,0.0
7000,出席,0.0
7001,出題,0.0
7002,出遅れ,-0.3
7003,出入り,0.0
7004,出入り禁止,-0.3
7005,出馬,0.0
7006,出版権,0.0
7007,出番,0.147611
7008,出費,-0.565168
7009,出不精,-0.3
7010,出癖,-0.215841
7011,出来,0.652375
7012,出来過ぎ,-0.3
7013,出来具合,0.0
7014,出来事,0.0
7015,出来損ない,-0.989931
7016,出来物,-0.988671
7017,出藍の誉れ,0.3
7018,出力,0.0
7019,俊,0.991831
7020,俊英,0.990704
7021,俊傑,0.989284
7022,俊才,0.994698
7023,俊才・駿才,0.3
7024,俊秀,0.995328
7025,俊足,0.994928
7026,春,0.8557440000000001
7027,春らしさ,0.3
7028,春寒,0.0
7029,春情,-0.127693
7030,春風駘蕩,0.3
7031,瞬発力,0.302593
7032,駿才,0.3
7033,循環型社会,0.0
7034,循環障害,-0.3
7035,旬,0.0769654
7036,旬刊,0.0
7037,楯,0.0
7038,殉教者,-0.3
7039,準備,0.0
7040,準備期間,0.0
7041,準備不足,-0.3
7042,準優勝,0.3
7043,潤い,0.361259
7044,潤滑,0.180785
7045,潤沢,0.34877800000000003
7046,純愛,0.112522
7047,純化,0.0
7048,純潔,0.165258
7049,純情,0.951689
7050,純真,0.218056
7051,純真無垢,0.3
7052,純粋,0.270864
7053,純粋さ,0.3
7054,純正,0.978864
7055,純朴,0.10246199999999997
7056,遵守,0.3
7057,醇化,0.0
7058,醇化・純化,0.0
7059,醇美,0.3
7060,順逆,0.0
7061,順調,0.0326944
7062,順番待ち,0.0
7063,順良,0.143136
7064,処遇,0.0
7065,処刑,0.0
7066,処女,0.0
7067,処女作,0.0
7068,処罰,-0.994798
7069,処分,-0.995047
7070,処理速度,0.3
7071,処理能力,0.3
7072,処理落ち,-0.3
7073,初々しさ,0.3
7074,初学者,-0.3
7075,初刊,0.0
7076,初感染,-0.987454
7077,初耳,0.0
7078,初勝利,0.3
7079,初心者,0.0
7080,初心者マーク,0.0
7081,初体験,0.3
7082,初犯,-0.225822
7083,初恋,0.56666
7084,所持金,0.3
7085,所定労働時間,0.0
7086,所得,0.300364
7087,所払い,-0.234397
7088,所有者,0.0
7089,所要,0.0
7090,所領,0.346439
7091,暑さ,-0.3
7092,暑気払い,0.0
7093,暑中見舞い,0.0
7094,署名,0.0
7095,署名運動,0.0
7096,署名活動,0.0
7097,書き込みエラー,-0.3
7098,書き込み数,0.3
7099,書き出し,0.0
7100,書き直し,0.0
7101,書き味,0.3
7102,書類審査,0.0
7103,諸経費,0.0
7104,諸費用,0.0
7105,助,0.0
7106,助け,0.982103
7107,助け合い,0.0
7108,助け船,0.0555997
7109,助演者,0.0
7110,助教授,0.0
7111,助教諭,0.0
7112,助言,0.0
7113,助手,0.0
7114,助勢,0.0
7115,助成,0.0
7116,助成金,0.3
7117,助太刀,0.0
7118,助長,-0.11242
7119,助命,0.0
7120,助力,0.0
7121,叙情性,0.3
7122,女の子らしさ,0.3
7123,女らしさ,0.3
7124,女王,0.0
7125,女傑,0.993819
7126,女殺し,0.0
7127,女手,0.0
7128,女神,0.0
7129,女人禁制,0.0
7130,女人結界,0.0
7131,女性,0.0
7132,女性らしさ,0.3
7133,女性差別,-0.3
7134,女声,0.0
7135,女装,0.0
7136,女日照り,-0.3
7137,女癖,-0.3
7138,女冥利,0.3
7139,女優,0.0
7140,序章,0.0
7141,除外,0.0
7142,除草,0.0
7143,除名,-0.257399
7144,傷,-0.99822
7145,傷だらけ,-0.3
7146,傷み,-0.3
7147,傷害,-0.991425
7148,傷害事件,-0.3
7149,傷害致死,-0.3
7150,傷口,-0.993798
7151,傷痕,-0.36842
7152,傷者,-0.792374
7153,傷心,-0.529694
7154,傷跡,-0.476912
7155,傷病,-0.989584
7156,傷病兵,-0.3
7157,勝ち,0.166998
7158,勝ち越し,0.3
7159,勝ち残り,0.3
7160,勝ち戦,0.31792600000000004
7161,勝運,0.964614
7162,勝機,0.967064
7163,勝者,0.156816
7164,勝手,-0.858225
7165,勝手気まま,-0.3
7166,勝手次第,-0.3
7167,勝負強さ,0.3
7168,勝報,0.987039
7169,勝利,0.640964
7170,勝率,0.127004
7171,匠,0.953358
7172,商運,0.0930432
7173,商況,0.0174369
7174,商業主義,-0.3
7175,商魂,0.0
7176,商取引,0.445011
7177,商状,0.0
7178,商売繁盛,0.3
7179,商品,0.0
7180,商品価値,0.3
7181,商品券,0.322433
7182,唱歌,0.0
7183,奨学,0.0
7184,奨学金,0.0
7185,奨励,0.0
7186,奨励金,0.3
7187,奨励賞,0.3
7188,将軍,0.384191
7189,将来,0.524894
7190,将来性,0.219367
7191,将来不安,-0.3
7192,小ささ,0.0
7193,小じわ,-0.3
7194,小またすくい,0.0
7195,小ネタ,0.0
7196,小一時間,0.0
7197,小宇宙,0.0
7198,小過,-0.3
7199,小我,0.0
7200,小技,0.184152
7201,小休止,0.0
7202,小競り合い,-0.3
7203,小型,0.3
7204,小型軽量,0.3
7205,小型軽量化,0.0
7206,小径,-0.26334
7207,小遣い,0.3
7208,小遣いかせぎ,0.0
7209,小言,-0.997062
7210,小細工,-0.600223
7211,小事,-0.0346492
7212,小成,0.0
7213,小声,0.0
7214,小節,0.0
7215,小走り,0.0
7216,小太り,-0.807509
7217,小町,0.0
7218,小腸,0.0
7219,小敵,-0.972507
7220,小難,-0.916151
7221,小物,-0.991314
7222,小変,-0.186347
7223,小便,0.0
7224,小味,-0.0798582
7225,小役,0.0
7226,少子化,0.0
7227,少数者,0.0
7228,少年たち,0.0
7229,少年期,0.0
7230,少年犯罪,-0.3
7231,少年法,0.0
7232,床ずれ,-0.3
7233,床下,0.0
7234,承諾,0.0
7235,承認,0.0
7236,招待,0.0
7237,招待券,0.3
7238,掌握,0.135873
7239,昇進,0.4971930000000001
7240,松山,0.0
7241,消化吸収,0.0
7242,消化不良,-0.3
7243,消極,-0.350668
7244,消失,-0.626641
7245,消沈,-0.139097
7246,消毒,0.0
7247,消費,0.0
7248,消費意欲,0.0
7249,消費拡大,0.0
7250,消費支出,0.0
7251,消費者,0.0
7252,消費者被害,-0.3
7253,消費税,0.0
7254,消費電力,-0.3
7255,消耗,-0.15698099999999998
7256,消耗戦,-0.297101
7257,焼きたて,0.3
7258,焼きもち,-0.3
7259,焼失,-0.44832
7260,焦り,-0.3
7261,焦燥,-0.996619
7262,焦燥感,-0.3
7263,焦点,0.0
7264,焦眉の急,-0.3
7265,照れ,0.0
7266,照れ笑い,0.0
7267,照れ性,0.0
7268,照準,0.0
7269,症,-0.98574
7270,症候群,-0.295244
7271,症例,-0.97681
7272,省エネ,0.3
7273,省エネルギー,0.3
7274,省スペース,0.3
7275,省スペース性,0.3
7276,称号,0.0768641
7277,称賛,0.996923
7278,称美,0.996923
7279,称揚,0.3
7280,称揚・賞揚,0.3
7281,笑,0.0
7282,笑い,0.97356
7283,笑い顔,0.3
7284,笑い事,0.0653438
7285,笑い声,0.3
7286,笑み,0.170003
7287,笑顔,0.134628
7288,笑声,0.756523
7289,紹介,0.0
7290,紹介ページ,0.0
7291,紹興酒,0.0
7292,衝撃,-0.354743
7293,衝撃音,0.0
7294,衝撃波,-0.311601
7295,衝動,-0.477201
7296,衝突,-0.5664020000000001
7297,衝突事故,0.0
7298,証,0.0
7299,証拠,0.0
7300,証言,0.0
7301,証人,0.0
7302,証明,0.0
7303,証明力,0.0
7304,詳細,0.0
7305,詳報,0.0
7306,象徴,0.0
7307,象皮病,-0.985966
7308,賞,0.998943
7309,賞金,0.97875
7310,賞賛,0.3
7311,賞賛・称賛,0.3
7312,賞状,0.987091
7313,賞美,0.3
7314,賞美・称美,0.3
7315,賞品,0.981874
7316,賞揚,0.996923
7317,鍾愛,0.5155420000000001
7318,障り,-0.992978
7319,障害,-0.83768
7320,障害基礎年金,0.3
7321,障碍,-0.542136
7322,障壁,-0.344273
7323,上がり気味,0.0
7324,上げ膳据え膳,0.0
7325,上の上,0.3
7326,上り調子,0.216963
7327,上下動,0.0
7328,上機嫌,0.989372
7329,上靴,0.0
7330,上限,0.0
7331,上向き,0.953082
7332,上告,0.0
7333,上作,0.994367
7334,上質,0.08162230000000001
7335,上質感,0.3
7336,上手,0.985536
7337,上手さ,0.3
7338,上手回し,0.0
7339,上手投げ,0.0
7340,上昇率,0.0
7341,上乗せ,0.0
7342,上澄み,0.0
7343,上達,0.00452284
7344,上品,0.3
7345,上品さ,0.3
7346,上洛,0.0
7347,上履き,0.0
7348,丈夫,0.3
7349,丈夫さ,0.3
7350,乗り換え,0.0
7351,乗り気,0.0
7352,乗り物酔い,-0.3
7353,乗客,0.0
7354,冗談,-0.607436
7355,冗談抜き,0.0
7356,剰余金,0.0
7357,城門,0.0
7358,場つなぎ,-0.3
7359,場違い,-0.30082800000000004
7360,場外ホームラン,0.0
7361,場所ふさぎ,-0.3
7362,場打て,-0.4450520000000001
7363,常,0.0
7364,常識,0.13233399999999998
7365,常識外れ,-0.3
7366,常識的,0.3
7367,常勝,0.373179
7368,常人,0.0
7369,常套,0.0
7370,常連,0.0
7371,情,0.494827
7372,情けなさ,-0.3
7373,情け知らず,-0.3
7374,情け無用,-0.3
7375,情愛,0.16408299999999998
7376,情意,0.0
7377,情炎,0.0
7378,情火,0.0
7379,情感,0.324567
7380,情誼,0.3
7381,情況,0.0
7382,情合い,0.3
7383,情実,0.0
7384,情緒,0.286877
7385,情緒障害,-0.3
7386,情状酌量,0.0
7387,情痴,-0.98017
7388,情調,0.0
7389,情動,0.0
7390,情熱,0.248567
7391,情念,0.0
7392,情報,0.58659
7393,情報開示,0.0
7394,情報活用能力,0.3
7395,情報源,0.0
7396,情報公開,0.0
7397,情報処理能力,0.3
7398,情報操作,-0.3
7399,情報提供,0.0
7400,情報不足,-0.3
7401,情報満載,0.3
7402,情報漏洩,-0.3
7403,情欲,-0.7211420000000001
7404,擾乱,-0.988429
7405,条件反射,0.0
7406,条約,0.0
7407,条理,0.296679
7408,条例,0.0
7409,浄化,0.0
7410,浄財,0.0508316
7411,浄土,0.106215
7412,状況,0.0
7413,状態,0.0
7414,状態異常,-0.3
7415,蒸し暑さ,-0.3
7416,蒸し返し,-0.3
7417,蒸気,0.0
7418,蒸発,0.0
7419,譲位,0.0
7420,醸成,0.0
7421,飾り,0.0
7422,植皮,0.0
7423,植民地化,-0.3
7424,植民地支配,-0.3
7425,植毛,0.0
7426,職業訓練,0.0
7427,職業能力,0.3
7428,職種,0.0
7429,職人,0.186539
7430,職人芸,0.983096
7431,職責,0.0
7432,職能,0.0
7433,色っぽさ,0.3
7434,色とりどり,0.0
7435,色覚異常,-0.3
7436,色感,0.551566
7437,色気,0.134613
7438,色香,0.0
7439,色合い,0.0
7440,色彩,0.48413
7441,色彩感覚,0.3
7442,色女,0.98143
7443,色情,-0.994941
7444,色数,0.0
7445,色鮮やか,0.3
7446,色素沈着,0.0
7447,色男,0.05905740000000001
7448,色調,0.376559
7449,色欲,-0.991227
7450,色落ち,-0.3
7451,触れ合い,0.0
7452,触覚,0.0
7453,触感,0.0
7454,食,0.0
7455,食い意地,0.0
7456,食い違い,-0.3
7457,食い過ぎ,-0.3
7458,食い気,0.196066
7459,食い合わせ,-0.3
7460,食い扶持,-0.3
7461,食い料,-0.434662
7462,食べかす,-0.3
7463,食べすぎ,-0.3
7464,食べず嫌い,-0.3
7465,食べもの,0.3
7466,食べ過ぎ,-0.3
7467,食わず嫌い,-0.316137
7468,食感,0.3
7469,食言,-0.4845
7470,食思,0.3
7471,食事療法,0.0
7472,食傷,-0.274007
7473,食卓,0.0
7474,食中毒,-0.3
7475,食中毒事件,-0.3
7476,食通,0.0756391
7477,食当たり,-0.3
7478,食道がん,-0.3
7479,食道楽,0.3
7480,食費,0.0
7481,食用油,0.0
7482,食欲,0.441265
7483,食欲不振,-0.3
7484,食料不足,-0.3
7485,食糧難,-0.3
7486,食糧不足,-0.3
7487,伸び,0.0
7488,伸びやか,0.3
7489,伸び悩み,-0.3
7490,伸張,0.0
7491,伸展,0.0
7492,信,0.178371
7493,信義,0.133257
7494,信仰,0.0
7495,信仰心,0.3
7496,信実,0.973772
7497,信心,0.13228800000000002
7498,信任,0.0
7499,信認,0.0
7500,信念,0.982958
7501,信奉,0.0046813
7502,信望,0.56355
7503,信用,0.193066
7504,信用不安,-0.3
7505,信頼,0.981102
7506,信頼回復,0.3
7507,信頼感,0.3
7508,信頼関係,0.3
7509,信頼性,0.3
7510,信憑,0.937851
7511,信憑性,0.3
7512,侵害,-0.372119
7513,侵害行為,-0.3
7514,侵攻,-0.3
7515,侵食,-0.650675
7516,侵入,-0.6293569999999999
7517,侵入者,-0.3
7518,侵略,-0.229887
7519,侵略行為,-0.3
7520,侵略戦争,-0.3
7521,寝たきり,-0.3
7522,寝たきり老人,-0.3
7523,寝だめ,0.0
7524,寝ばれ,-0.3
7525,寝汗,-0.993774
7526,寝技,0.0
7527,寝言,-0.414056
7528,寝室,0.0
7529,寝食,0.0
7530,寝息,0.0
7531,寝不足,-0.3
7532,寝癖,-0.575576
7533,寝返り,0.0
7534,寝坊,-0.557133
7535,審議,0.0
7536,審査員,0.0
7537,審査基準,0.0
7538,審美眼,0.3
7539,心意気,0.973181
7540,心気症,-0.3
7541,心技体,0.0
7542,心強さ,0.3
7543,心筋梗塞,-0.3
7544,心懸かり,-0.3
7545,心遣い,0.978896
7546,心構え,0.27120500000000003
7547,心細さ,-0.3
7548,心算,0.0
7549,心残り,-0.993586
7550,心疾患,-0.3
7551,心祝い,0.3
7552,心情,0.0
7553,心神喪失,-0.3
7554,心神耗弱,-0.3
7555,心身,0.0
7556,心身症,-0.3
7557,心身障害者,0.0
7558,心尽くし,0.3
7559,心性,0.0
7560,心積もり,0.0
7561,心組み,0.0
7562,心臓マヒ,-0.3
7563,心臓移植,0.0
7564,心臓疾患,-0.3
7565,心臓発作,-0.3
7566,心臓病,-0.3
7567,心臓麻痺,-0.3
7568,心待ち,0.0520865
7569,心地よさ,0.3
7570,心地良さ,0.3
7571,心置き,-0.69438
7572,心中,0.0
7573,心痛,-0.991744
7574,心停止,-0.3
7575,心得違い,-0.470847
7576,心配,-0.999307
7577,心配り,0.447597
7578,心配事,-0.3
7579,心配性,-0.3
7580,心拍数,-0.3
7581,心肥大,-0.3
7582,心不全,-0.3
7583,心服,0.0396859
7584,心変わり,0.0
7585,心理学,0.0
7586,心霊,0.0
7587,心霊写真,-0.3
7588,心労,-0.677417
7589,慎み,-0.01292
7590,慎重,0.0
7591,慎重さ,0.3
7592,慎重論,0.0
7593,慎独,-0.3
7594,振興,0.109546
7595,新,0.0
7596,新しさ,0.3
7597,新鋭,0.966797
7598,新刊,0.0
7599,新患,-0.3
7600,新歓,0.3
7601,新規,0.0
7602,新規性,0.3
7603,新旧,0.0
7604,新興住宅地,0.0
7605,新曲,0.0
7606,新型肺炎,-0.3
7607,新婚旅行,0.0
7608,新作,0.0
7609,新参,0.0
7610,新参者,0.0
7611,新式,0.0
7612,新車,0.3
7613,新酒,0.0
7614,新情報,0.0
7615,新人,0.0
7616,新鮮,0.985908
7617,新鮮さ,0.3
7618,新鮮味,0.3
7619,新増設,0.0
7620,新知識,0.0
7621,新築,0.0
7622,新築祝い,0.3
7623,新陳代謝,0.220759
7624,新入,0.0
7625,新品,0.00430927
7626,新味,0.131048
7627,新羅,0.0
7628,新来,0.0
7629,新緑,0.992292
7630,晋,0.0
7631,森林破壊,-0.3
7632,森林浴,0.0533211
7633,浸食,-0.3
7634,浸水,-0.572825
7635,浸水被害,-0.3
7636,浸透,0.0
7637,深さ,0.0
7638,深化,0.0
7639,深呼吸,0.0
7640,深刻,-0.3
7641,深刻化,-0.3
7642,深謝,0.512021
7643,深甚,0.235891
7644,深憂,-0.328775
7645,申し分,0.0
7646,真,0.562164
7647,真っ向勝負,0.0
7648,真価,0.07665269999999999
7649,真剣,0.00522682
7650,真剣勝負,0.0
7651,真骨頂,0.189426
7652,真作,0.3
7653,真似,-0.747147
7654,真実,0.4447680000000001
7655,真実性,0.3
7656,真実味,0.3
7657,真情,0.221254
7658,真心,0.0316849
7659,真髄,0.204747
7660,真善美,0.978708
7661,真相解明,0.0
7662,真相究明,0.0
7663,真打ち,0.3
7664,真直ぐ,0.7790739999999999
7665,真如,0.0
7666,真面目,0.964497
7667,真理,0.0261693
7668,神,0.0
7669,神々しさ,0.3
7670,神さま,0.0
7671,神格,0.019227
7672,神器,0.0854757
7673,神気,0.0
7674,神祇,0.0
7675,神経,0.0
7676,神経過敏,-0.986763
7677,神経質,-0.559258
7678,神経症,-0.402041
7679,神経症状,-0.3
7680,神経障害,-0.3
7681,神経衰弱,-0.99138
7682,神経痛,-0.3844010000000001
7683,神助,0.994104
7684,神職,0.0
7685,神性,0.0217804
7686,神速,0.169282
7687,神智,0.3
7688,神通力,0.315991
7689,神田,0.0
7690,神徳,0.972506
7691,神奈川,0.0
7692,神罰,-0.984809
7693,神秘,0.367459
7694,神秘性,0.3
7695,神品,0.991407
7696,神妙,0.3
7697,神明,0.236468
7698,神様,0.0
7699,神霊,0.0
7700,神話,0.0
7701,秦,0.0
7702,臣節,0.955294
7703,親しさ,0.3
7704,親しみ,0.142271
7705,親の恩,0.3
7706,親ぼく,0.3
7707,親愛,0.0850038
7708,親衛,0.193826
7709,親近,0.0
7710,親近感,0.3
7711,親交,0.0
7712,親孝行,0.189733
7713,親心,0.0598839
7714,親身,0.137201
7715,親水性,0.0
7716,親切,0.146331
7717,親切さ,0.3
7718,親善,0.0137952
7719,親疎,0.0
7720,親知らず,0.0
7721,親睦,0.0215709
7722,親密,0.981594
7723,親密さ,0.3
7724,親密感,0.3
7725,親友,0.362162
7726,親類付き合い,0.3
7727,親和,0.972824
7728,親和性,0.0
7729,診断治療,0.0
7730,診断名,0.0
7731,診療,0.0
7732,診療報酬,0.3
7733,身から出たさび,-0.3
7734,身だしなみ,0.3
7735,身の程,-0.330539
7736,身軽,0.3
7737,身勝手,-0.585094
7738,身状,0.3
7739,身性,0.0
7740,身体症状,-0.3
7741,身体障害,-0.3
7742,身体障害者,0.0
7743,身長差,0.0
7744,身売り,-0.327419
7745,身分証明,0.0
7746,身方,0.3
7747,身命,0.0822189
7748,辛さ,0.0
7749,辛み,0.0
7750,辛苦,-0.989971
7751,辛口,-0.13732
7752,辛酸,-0.992192
7753,辛勝,0.0
7754,辛労,-0.430388
7755,辛労辛苦,-0.3
7756,進運,0.971814
7757,進化,0.93825
7758,進攻,0.0
7759,進行,0.0
7760,進出,0.0
7761,進捗,0.352434
7762,進展,0.3
7763,進入,0.0
7764,進歩,0.3
7765,進歩性,0.3
7766,進塁,0.0
7767,針,-0.8479700000000001
7768,針のむしろ,-0.3
7769,針小棒大,-0.390858
7770,震え,-0.3
7771,震え声,0.0
7772,震災,-0.377164
7773,震撼,-0.464519
7774,震駭,-0.992042
7775,人,0.0
7776,人おじ,-0.3
7777,人ごみ,-0.3
7778,人でなし,-0.389948
7779,人びと,0.0
7780,人為選択,0.0
7781,人為淘汰,0.0
7782,人員,0.365849
7783,人員削減,-0.3
7784,人格,0.353673
7785,人間らしさ,0.3
7786,人間ドック,0.0
7787,人間嫌い,-0.3
7788,人間性,0.0601864
7789,人間的魅力,0.3
7790,人間味,0.3
7791,人間力,0.3
7792,人気,0.141334
7793,人気者,0.3
7794,人気商品,0.3
7795,人傑,0.983686
7796,人件費,0.0
7797,人嫌い,-0.5582
7798,人権,0.389551
7799,人権侵害,-0.372695
7800,人権問題,-0.3
7801,人権擁護,0.0
7802,人見知り,-0.405148
